gene,gene_id,condition,donor_correlation_mean,donor_correlation_min
RANBP1,ENSG00000099901,Stim48hr,0.7291098443843064,0.6354116871021978
RANBP3,ENSG00000031823,Stim48hr,0.4516360348923419,0.2873685037550587
RASA2,ENSG00000155903,Stim48hr,0.5882115173984503,0.5193265535495493
RASA3,ENSG00000185989,Stim48hr,0.5706583085090228,0.5133531270686408
RASAL3,ENSG00000105122,Stim48hr,0.7438450715418167,0.6409906086839627
RASGRP1,ENSG00000172575,Stim48hr,0.100215140544678,0.0785104144213023
RASL11A,ENSG00000122035,Stim48hr,0.6366484038355311,0.4164489346251345
RAVER1,ENSG00000161847,Stim48hr,0.639616599915963,0.4274837758232477
RB1CC1,ENSG00000023287,Stim48hr,0.1274759573351458,0.1224851934555932
RBCK1,ENSG00000125826,Stim48hr,0.6429177212503362,0.5960944667797087
RBFA,ENSG00000101546,Stim48hr,0.5057141268013292,0.4858839740885997
RBM10,ENSG00000182872,Stim48hr,0.6408199714924917,0.6265670233184364
RBM12,ENSG00000244462,Stim48hr,0.5355381985138349,0.4184668153316161
RBM15,ENSG00000162775,Stim48hr,0.4006599673715683,0.3044699360575633
RBM18,ENSG00000119446,Stim48hr,0.4481391987047665,0.3659384837473699
RBM27,ENSG00000091009,Stim48hr,0.2935695827516974,0.1494562456103252
RBM33,ENSG00000184863,Stim48hr,0.4297841419145524,0.3380631485291963
RBM5,ENSG00000003756,Stim48hr,0.5859144995504492,0.5539561376317853
RBPJ,ENSG00000168214,Stim48hr,0.6909315230495908,0.6735450375343276
RBPJL,ENSG00000124232,Stim48hr,0.6861985407750941,0.5614112092462314
RBSN,ENSG00000131381,Stim48hr,0.344412667219739,0.1872992957147608
RC3H1,ENSG00000135870,Stim48hr,0.5558016540016765,0.4224107944194739
RCC1L,ENSG00000274523,Stim48hr,0.6023028981663808,0.5558416965667093
RCOR1,ENSG00000089902,Stim48hr,0.454812658914546,0.152153433070695
REEP3,ENSG00000165476,Stim48hr,0.5919073555834862,0.5031925357189512
RELA,ENSG00000173039,Stim48hr,0.3379660598389905,0.0802388992303692
RELL2,ENSG00000164620,Stim48hr,0.1985617883055406,0.0121498373488891
RELT,ENSG00000054967,Stim48hr,0.2727576684505292,0.1037247229370582
REST,ENSG00000084093,Stim48hr,0.5625685075331859,0.2021921614864936
RFX1,ENSG00000132005,Stim48hr,0.4483461413814257,0.3767176925371184
RGPD6,ENSG00000183054,Stim48hr,0.4157434085241999,0.3284820702376722
RHBDD3,ENSG00000100263,Stim48hr,0.4808833444006247,0.3627981057953276
RHBDF2,ENSG00000129667,Stim48hr,0.5670866218012214,0.404110404981245
RHEB,ENSG00000106615,Stim48hr,-0.1060313534819576,-0.2537571993965037
RHNO1,ENSG00000171792,Stim48hr,0.6667360790212599,0.5294008750106697
RHOF,ENSG00000139725,Stim48hr,0.13344398773331,0.1058190212656025
RHOT1,ENSG00000126858,Stim48hr,-0.1316702893965712,-0.2181251290910331
RIC8A,ENSG00000177963,Stim48hr,0.5269652047539171,0.4310008295697635
RIC8B,ENSG00000111785,Stim48hr,0.1916874749022115,-0.0432137594296287
RICTOR,ENSG00000164327,Stim48hr,0.5882353832159807,0.5311679391985987
RIDA,ENSG00000132541,Stim48hr,0.4074172627479933,0.3480096166436335
RIPK1,ENSG00000137275,Stim48hr,0.5960549764332286,0.3456444189965514
RMDN3,ENSG00000137824,Stim48hr,0.6073994678905502,0.478363705940951
RNASEH1,ENSG00000171865,Stim48hr,0.5600860069138359,0.438538700195164
RNASEH2A,ENSG00000104889,Stim48hr,0.1506023263480811,-0.0784451123284455
RNASEK,ENSG00000219200,Stim48hr,-0.0092960978995775,-0.011915696664429
RNF19B,ENSG00000116514,Stim48hr,0.7013296232380904,0.605487109649036
RNF20,ENSG00000155827,Stim48hr,0.4998445573699433,0.4491944224213833
RNF41,ENSG00000181852,Stim48hr,0.5050567514386025,0.4175747382486391
RNF7,ENSG00000114125,Stim48hr,0.2607337433391881,-0.0744623061557244
RNF8,ENSG00000112130,Stim48hr,0.5210750557829728,0.3711023929082832
RNFT1,ENSG00000189050,Stim48hr,0.1408226479091169,-0.0230731303323747
RNFT2,ENSG00000135119,Stim48hr,0.6383183561991803,0.5598948550903412
ROBO3,ENSG00000154134,Stim48hr,0.0735793907941706,-0.1408069993804381
RP9,ENSG00000164610,Stim48hr,0.5026657869584908,0.279425013468506
RPE,ENSG00000197713,Stim48hr,0.3979845304984206,0.2140684431504912
RPL29,ENSG00000162244,Stim48hr,0.2048392499078856,0.1687944215825051
RPL36A-HNRNPH2,ENSG00000257529,Stim48hr,0.5214180553397719,0.4211547967613074
RPRD1B,ENSG00000101413,Stim48hr,0.1020478930866361,0.0113147319981079
RPRD2,ENSG00000163125,Stim48hr,0.5491856419491061,0.4630317449033472
RPS25,ENSG00000118181,Stim48hr,0.512224123536262,0.329229158065137
RPS6KA1,ENSG00000117676,Stim48hr,0.4738097371679337,0.1620914791411504
RPS6KA3,ENSG00000177189,Stim48hr,0.069349105783113,-0.6507888028892281
RPTOR,ENSG00000141564,Stim48hr,0.5271478425970297,0.3931927694017341
RPUSD1,ENSG00000007376,Stim48hr,0.2867794822502274,0.211051444898168
RPUSD3,ENSG00000156990,Stim48hr,0.6496546812543404,0.6117870552735029
RRAGA,ENSG00000155876,Stim48hr,0.6808319528273601,0.6581495937391539
RRAGC,ENSG00000116954,Stim48hr,0.6044544250986315,0.5771511685080549
RREB1,ENSG00000124782,Stim48hr,0.8201365342908812,0.6814894557781762
RRM2B,ENSG00000048392,Stim48hr,-0.0009990703573726,-0.0881585701907723
RSBN1L,ENSG00000187257,Stim48hr,0.6299222424048232,0.4721656748811914
RTKN2,ENSG00000182010,Stim48hr,-0.1524772088038807,-0.4054566123553982
RTN4IP1,ENSG00000130347,Stim48hr,0.1835394390623045,0.1196995388721696
RTRAF,ENSG00000087302,Stim48hr,0.5374383795629359,0.4156881452186208
RUNX2,ENSG00000124813,Stim48hr,0.0598352924016796,-0.1106286258675388
RXRB,ENSG00000204231,Stim48hr,0.4178239187400094,0.3142080382030289
RXRG,ENSG00000143171,Stim48hr,0.0444669988990032,-0.0044859367955166
SAMD1,ENSG00000141858,Stim48hr,0.717276392557709,0.6719119131103284
SAP130,ENSG00000136715,Stim48hr,0.0697086878142698,-0.2436927957223049
SAP30,ENSG00000164105,Stim48hr,0.4147934521724869,0.3551415884831176
SARNP,ENSG00000205323,Stim48hr,0.3466261778337842,0.1706060906172364
SARS2,ENSG00000104835,Stim48hr,0.2340209197533134,0.0806685363570051
SBDS,ENSG00000126524,Stim48hr,0.295805359503752,0.1928811599078076
SCAF4,ENSG00000156304,Stim48hr,0.6644515079629031,0.6069385805401045
SCAF8,ENSG00000213079,Stim48hr,0.6518395821819852,0.584166533573638
SCAP,ENSG00000114650,Stim48hr,0.5711310819984873,0.4656045407934577
SCAPER,ENSG00000140386,Stim48hr,0.7709493300461814,0.6933323633471089
SCD,ENSG00000099194,Stim48hr,0.4232494565696745,0.349770233575489
SCO1,ENSG00000133028,Stim48hr,0.5057291302706152,0.3748413835545208
SCO2,ENSG00000284194,Stim48hr,0.7348216437515487,0.6801315447353002
SCRT2,ENSG00000215397,Stim48hr,-0.0454848121101191,-0.2400123996056371
SCYL3,ENSG00000000457,Stim48hr,0.3605369065855057,0.2361889600234853
SEC14L1,ENSG00000129657,Stim48hr,0.3233579353698078,0.3002213252737578
SEC14L2,ENSG00000100003,Stim48hr,0.1513292823866527,0.109273268430691
SEC14L5,ENSG00000103184,Stim48hr,-0.373562865280756,-0.4539256797204765
SEC24A,ENSG00000113615,Stim48hr,0.4088049918486985,0.289135656020664
SEC31A,ENSG00000138674,Stim48hr,0.658211835188781,0.3826572619793169
SEC63,ENSG00000025796,Stim48hr,0.5793249112896993,0.5291335298295781
SEL1L,ENSG00000071537,Stim48hr,0.3871312068590025,0.2749596508860922
SENP1,ENSG00000079387,Stim48hr,0.6539884199412587,0.5645335488573338
SENP5,ENSG00000119231,Stim48hr,0.6491376775965109,0.6222144904934784
SEPSECS,ENSG00000109618,Stim48hr,0.3523744954121446,0.1176544477969096
SERF2,ENSG00000140264,Stim48hr,0.8479548386944958,0.6951555167417414
SERGEF,ENSG00000129158,Stim48hr,0.1762093792341835,0.1450726884372999
SET,ENSG00000119335,Stim48hr,0.2983129397601579,0.2618981340762025
SETD1B,ENSG00000139718,Stim48hr,0.6815809387581461,0.651802759405957
SETD2,ENSG00000181555,Stim48hr,0.4410539910194819,0.4211521815906755
SETD7,ENSG00000145391,Stim48hr,0.0773640301795462,-0.0191834767076599
SETDB1,ENSG00000143379,Stim48hr,0.7976380965400697,0.7635560200511525
SFXN1,ENSG00000164466,Stim48hr,0.5296028268718528,0.427903269558955
SGF29,ENSG00000176476,Stim48hr,0.6415564772244192,0.5625676109831035
SH3GL1,ENSG00000141985,Stim48hr,0.4044679599587628,0.1991193646495562
SHC1,ENSG00000160691,Stim48hr,0.3546198825143151,-0.285951544581859
SHLD1,ENSG00000171984,Stim48hr,0.7646463894285515,0.6922534345799387
SHMT2,ENSG00000182199,Stim48hr,0.2669410115350079,0.0588122184703394
SHOC2,ENSG00000108061,Stim48hr,0.6363932017405958,0.5284407042779555
SHQ1,ENSG00000144736,Stim48hr,0.0631616172093899,-0.0065692263060627
SIAH2,ENSG00000181788,Stim48hr,0.194598220281046,0.1142940297103041
SIK3,ENSG00000160584,Stim48hr,0.6516811387814639,0.619806484943969
SIN3B,ENSG00000127511,Stim48hr,0.5510203393673737,0.4899014066173101
SINHCAF,ENSG00000139146,Stim48hr,0.2120844729039672,0.0985945297001515
SKA2,ENSG00000182628,Stim48hr,0.7445140457231495,0.5468027289595309
SKA3,ENSG00000165480,Stim48hr,0.462516595823664,0.2084000586523723
SLC16A1,ENSG00000155380,Stim48hr,0.5247953324361995,0.5139466592045987
SLC24A1,ENSG00000074621,Stim48hr,0.5082526957217064,0.4503845790798039
SLC25A1,ENSG00000100075,Stim48hr,0.5252001855325857,0.3490740623093208
SLC25A10,ENSG00000183048,Stim48hr,0.4641479876413881,0.2714969250308561
SLC25A22,ENSG00000177542,Stim48hr,0.2804591519886654,0.2239998677102903
SLC25A26,ENSG00000144741,Stim48hr,-0.1216346736607357,-0.9318363445758896
SLC25A27,ENSG00000153291,Stim48hr,0.0960577292633473,-0.0276219828213549
SLC25A28,ENSG00000155287,Stim48hr,0.4068880071461572,0.1099500856751596
SLC25A32,ENSG00000164933,Stim48hr,0.2954262309371691,0.2598547404394593
SLC25A51,ENSG00000122696,Stim48hr,0.8244455589754748,0.5454842377960989
SLC31A1,ENSG00000136868,Stim48hr,0.0209410967004053,-0.0106841810248972
SLC35B1,ENSG00000121073,Stim48hr,0.5341765986823938,0.4824055032372439
SLC35E2B,ENSG00000189339,Stim48hr,0.720523009915146,0.4447046363476072
SLC39A6,ENSG00000141424,Stim48hr,0.8147268220878662,0.694909295324023
SLC3A2,ENSG00000168003,Stim48hr,0.5084875923356545,0.3162337999729745
SLC4A7,ENSG00000033867,Stim48hr,-0.0172964628230412,-0.1053575832618622
SLC5A3,ENSG00000198743,Stim48hr,0.2581505273839174,0.0762827341534381
SLC5A6,ENSG00000138074,Stim48hr,-0.3594794626448794,-0.5510291344673496
SLC9A5,ENSG00000135740,Stim48hr,0.5389948389397669,0.260525630174093
SLC9A6,ENSG00000198689,Stim48hr,0.4764137157567426,0.3435005641198698
SLTM,ENSG00000137776,Stim48hr,0.2143689394241178,0.1015128199412149
SMAD3,ENSG00000166949,Stim48hr,-0.0670621181562805,-0.1223002215252743
SMAD4,ENSG00000141646,Stim48hr,0.832861359381588,0.6835728999053963
SMARCA4,ENSG00000127616,Stim48hr,0.3904550141234135,0.2880606553039409
SMARCA5,ENSG00000153147,Stim48hr,0.2515975005016274,0.1995853708260203
SMARCB1,ENSG00000099956,Stim48hr,0.5188043941455892,0.4379713974748737
SMARCC1,ENSG00000173473,Stim48hr,0.4997082689770469,0.2962112268668063
SMARCD1,ENSG00000066117,Stim48hr,0.5113373753832914,0.4044054809804439
SMARCE1,ENSG00000073584,Stim48hr,0.6248517991501895,0.5870156616682436
SMG1,ENSG00000157106,Stim48hr,0.2763799455377921,0.1716045622133813
SMG7,ENSG00000116698,Stim48hr,0.4329989064743378,0.3139760645210444
SMG8,ENSG00000167447,Stim48hr,0.6260649342340938,0.5679495732882824
SMG9,ENSG00000105771,Stim48hr,0.5593777617785232,0.4970762272809
SMIM7,ENSG00000214046,Stim48hr,0.203173388859756,0.1716873386635571
SMPD1,ENSG00000166311,Stim48hr,0.4353991155621927,0.3127654229111418
SMS,ENSG00000102172,Stim48hr,0.7930050355056517,0.7630478814100204
SNAP23,ENSG00000092531,Stim48hr,0.4345145020541621,0.2933816794931293
SND1,ENSG00000197157,Stim48hr,0.3217347582562505,-0.0106485574537882
SNRPB2,ENSG00000125870,Stim48hr,-0.0344415320646963,-0.2276346953558035
SNU13,ENSG00000100138,Stim48hr,0.405615754042101,0.3221646900553439
SNUPN,ENSG00000169371,Stim48hr,0.2487756624028781,0.0028107631358604
SOCS3,ENSG00000184557,Stim48hr,0.2513012999214192,0.0864844160127832
SOCS4,ENSG00000180008,Stim48hr,0.6259346387290954,0.5485834696146379
SP1,ENSG00000185591,Stim48hr,0.5224221121523072,0.5104150817829463
SP100,ENSG00000067066,Stim48hr,0.5626398289696014,0.4350699446317663
SP2,ENSG00000167182,Stim48hr,0.6151339250152139,0.5440301384721745
SP3,ENSG00000172845,Stim48hr,0.395214504252447,0.3343204931349225
SPHK1,ENSG00000176170,Stim48hr,0.1879044488297221,0.0706221756232584
SPTLC2,ENSG00000100596,Stim48hr,0.449013990396709,0.3330409577184273
SPTSSA,ENSG00000165389,Stim48hr,0.4224860168285704,0.3498141234533735
SRA1,ENSG00000213523,Stim48hr,0.0438294310115816,-0.061596074817001
SREBF1,ENSG00000072310,Stim48hr,0.331949946872925,0.247748580720166
SREBF2,ENSG00000198911,Stim48hr,0.5540230614929963,0.3751269307620526
SRR,ENSG00000167720,Stim48hr,0.389232634408454,0.1909915786006524
SRRD,ENSG00000100104,Stim48hr,0.3836234793442774,0.303883700397068
SRRM1,ENSG00000133226,Stim48hr,-0.0762216398701308,-0.2706577648473419
SRSF10,ENSG00000188529,Stim48hr,0.4565533840490204,0.3470796504062905
SRSF11,ENSG00000116754,Stim48hr,0.3223678695220943,-0.094948116666935
SRSF6,ENSG00000124193,Stim48hr,0.4195725746266543,0.3769749536080675
SS18L1,ENSG00000184402,Stim48hr,0.0355544493603768,-0.0070317454370904
SS18L2,ENSG00000008324,Stim48hr,0.3263084619308823,0.2462324031532441
SSB,ENSG00000138385,Stim48hr,0.4394207623239181,0.353796952802751
SSBP1,ENSG00000106028,Stim48hr,0.6098013812574314,0.599330204270311
SSR1,ENSG00000124783,Stim48hr,0.4871994700095081,0.4193900692793531
SSR2,ENSG00000163479,Stim48hr,0.7737501479326455,0.6501004825362803
SSR3,ENSG00000114850,Stim48hr,0.9472920798293948,0.9153090351370412
ST7L,ENSG00000007341,Stim48hr,0.2453178477370943,0.2104849148491508
ST8SIA1,ENSG00000111728,Stim48hr,0.1739810159579959,-0.1947521193886509
STAG2,ENSG00000101972,Stim48hr,0.4659757025675655,0.3837387901441795
STARD10,ENSG00000214530,Stim48hr,-0.1391211765401512,-0.2119336354803026
STARD7,ENSG00000084090,Stim48hr,0.3451719355325232,0.2745580850478299
STAT3,ENSG00000168610,Stim48hr,0.6029518694279298,0.5663123837822471
STAT5A,ENSG00000126561,Stim48hr,0.6277515882371345,0.5692902275599045
STAT5B,ENSG00000173757,Stim48hr,0.535600967309663,0.5126857065154337
STAT6,ENSG00000166888,Stim48hr,0.6209139183031535,0.5348015404894131
STIP1,ENSG00000168439,Stim48hr,0.6607867561296902,0.5884444684164919
STK11,ENSG00000118046,Stim48hr,0.5657843659845995,0.5078785111462802
STK35,ENSG00000125834,Stim48hr,0.7022627430850354,0.4058923246431442
STK40,ENSG00000196182,Stim48hr,0.296311728323758,0.2326797965719303
STOML1,ENSG00000067221,Stim48hr,0.3671793099427395,-0.0845979008228949
STRAP,ENSG00000023734,Stim48hr,0.3764396293551835,0.1824687613895848
STX16,ENSG00000124222,Stim48hr,0.1084081672051414,-0.0801825029198714
STXBP4,ENSG00000166263,Stim48hr,0.5553244471385875,0.4870892660572421
STYXL1,ENSG00000127952,Stim48hr,0.463377072182406,0.3697414707844473
SUCLG1,ENSG00000163541,Stim48hr,0.7561942167146078,0.5559612260660678
SUMO3,ENSG00000184900,Stim48hr,-0.030918908695891,-0.4366999423287909
SUPT20H,ENSG00000102710,Stim48hr,0.5997982023315941,0.5112744130023726
SUPT4H1,ENSG00000213246,Stim48hr,-0.0653225220896801,-0.2608163324611764
SUPT7L,ENSG00000119760,Stim48hr,0.4793070964023544,0.4697493661591521
SUPV3L1,ENSG00000156502,Stim48hr,0.005966947602844,-0.1805060776777731
SYK,ENSG00000165025,Stim48hr,0.2582047711222066,0.1279046537439983
SYNCRIP,ENSG00000135316,Stim48hr,-0.5747234865710333,-0.5747234865710333
SYVN1,ENSG00000162298,Stim48hr,0.3740862193376477,0.1720921942633132
SZRD1,ENSG00000055070,Stim48hr,0.5331933641253435,0.2503137333259105
TADA1,ENSG00000152382,Stim48hr,0.5877650525962701,0.570617854221809
TADA2A,ENSG00000276234,Stim48hr,0.2272120531163487,0.0810078291868965
TADA2B,ENSG00000173011,Stim48hr,0.7112656433906571,0.6481630455733612
TADA3,ENSG00000171148,Stim48hr,0.4426969938827277,0.3288773143348942
TAF11,ENSG00000064995,Stim48hr,0.5067729852404987,0.5030120129217682
TAF13,ENSG00000197780,Stim48hr,0.6005264890059029,0.5861728251096977
TAF5L,ENSG00000135801,Stim48hr,0.3836020100461599,0.2871121332070253
TAF6L,ENSG00000162227,Stim48hr,0.5449062381046539,0.4977663118168061
TANK,ENSG00000136560,Stim48hr,0.3048193654426332,0.1980157445618975
TARBP2,ENSG00000139546,Stim48hr,0.4551493301263871,0.3673402985783971
TARDBP,ENSG00000120948,Stim48hr,0.1459253382857357,0.0947860090046466
TARS2,ENSG00000143374,Stim48hr,0.4987354698954971,0.4642967513377813
TASP1,ENSG00000089123,Stim48hr,0.5610379069422003,0.2835813080381758
TATDN2,ENSG00000157014,Stim48hr,0.655886522210497,0.3321772424980551
TBC1D9B,ENSG00000197226,Stim48hr,0.2775393810710825,0.0653837268514667
TBCA,ENSG00000171530,Stim48hr,0.2819048388991805,0.2045916600986312
TBL1X,ENSG00000101849,Stim48hr,-0.0025607030896538,-0.3257680275123291
TBL1XR1,ENSG00000177565,Stim48hr,0.7078756797552804,0.6329643876989866
TBPL1,ENSG00000028839,Stim48hr,0.7175063347137715,0.5326120508557687
TBRG1,ENSG00000154144,Stim48hr,0.6261653369423753,-0.002687306065135
TBX21,ENSG00000073861,Stim48hr,0.6564399187445341,0.622027379182241
TBX22,ENSG00000122145,Stim48hr,0.2826846429726092,-0.3094754075354766
TCEAL2,ENSG00000184905,Stim48hr,0.3391935376829151,0.1557844104535941
TCEAL3,ENSG00000196507,Stim48hr,0.3552257677509602,0.3242595591795338
TCF21,ENSG00000118526,Stim48hr,0.3947135043500595,0.3154342020228215
TEAD4,ENSG00000197905,Stim48hr,0.8599869030960937,0.8335453384165802
TEFM,ENSG00000172171,Stim48hr,0.5457954957613536,0.4648511817958858
TENT2,ENSG00000164329,Stim48hr,-0.0210807624562188,-0.3308675129456375
TENT5C,ENSG00000183508,Stim48hr,0.8329586873073298,0.8148631630876015
TESK2,ENSG00000070759,Stim48hr,0.3224599941729409,0.2490637566254052
TESPA1,ENSG00000135426,Stim48hr,0.2901644072378972,0.0527147516054048
TET2,ENSG00000168769,Stim48hr,0.6552792384697351,0.4926786606179752
TEX45,ENSG00000198723,Stim48hr,0.2784702273113567,0.2038983933275632
TFAM,ENSG00000108064,Stim48hr,0.697003435201231,0.68241780508398
TFAP4,ENSG00000090447,Stim48hr,0.5515975927398641,0.4242976446220871
TFB1M,ENSG00000029639,Stim48hr,0.6050140382032625,0.5437529762421092
TFDP1,ENSG00000198176,Stim48hr,0.0632278884142881,-0.1187947450700554
TFG,ENSG00000114354,Stim48hr,0.5229292057496209,0.3462186216832046
TGDS,ENSG00000088451,Stim48hr,0.6273745095305255,0.4843657681910385
TGFBRAP1,ENSG00000135966,Stim48hr,0.0307918898815223,-0.2127816415211503
TGIF2,ENSG00000118707,Stim48hr,0.4304858968227256,0.3815674522147906
THAP11,ENSG00000168286,Stim48hr,0.4079616360139548,0.0865590840076672
THAP12,ENSG00000137492,Stim48hr,0.3743219738235412,0.3491783016450597
THAP2,ENSG00000173451,Stim48hr,0.2909793976261712,0.1816734959331321
THAP5,ENSG00000177683,Stim48hr,0.5011565616178143,0.3204351956510914
THOC6,ENSG00000131652,Stim48hr,0.546929705738809,0.4929579479034154
THRA,ENSG00000126351,Stim48hr,0.0806504772620902,-0.1210618123989956
THRAP3,ENSG00000054118,Stim48hr,0.6299942126952168,0.5029138688098516
TIAL1,ENSG00000151923,Stim48hr,0.7079886710603072,0.4638177908207026
TIMM10,ENSG00000134809,Stim48hr,-0.0065350702216345,-0.1457805556017674
TIMM8B,ENSG00000150779,Stim48hr,0.4623722168661365,0.3794892118668287
TIMMDC1,ENSG00000113845,Stim48hr,0.5249689308724093,0.4683709600596379
TIMP1,ENSG00000102265,Stim48hr,0.2543447360248829,0.2128972241748754
TIPARP,ENSG00000163659,Stim48hr,0.3480628876855043,-0.0115772648235138
TIPRL,ENSG00000143155,Stim48hr,0.5379986087793139,0.517016005994507
TLN1,ENSG00000137076,Stim48hr,0.6515113341181452,0.592956711634303
TM2D1,ENSG00000162604,Stim48hr,-0.0095148408110141,-0.0561604084928231
TM2D2,ENSG00000169490,Stim48hr,0.5381507364018244,0.2615882662729679
TM9SF3,ENSG00000077147,Stim48hr,0.1385736802178834,-0.2984106411631835
TMED10,ENSG00000170348,Stim48hr,0.5185502562275285,0.4556530791111979
TMED2,ENSG00000086598,Stim48hr,0.3502414334852273,0.1495739952423685
TMED4,ENSG00000158604,Stim48hr,0.492144849821735,0.2053375893960886
TMED9,ENSG00000184840,Stim48hr,0.3003593285503849,0.1435803548405505
TMEM123,ENSG00000152558,Stim48hr,0.7051483959155767,0.6463243873182004
TMEM126B,ENSG00000171204,Stim48hr,0.380218080726451,0.2320193712782612
TMEM131,ENSG00000075568,Stim48hr,0.7748333841470633,0.5461769274540387
TMEM131L,ENSG00000121210,Stim48hr,0.5515744408587795,0.2962904224080439
TMEM140,ENSG00000146859,Stim48hr,0.5900449874763399,0.4318806769381021
TMEM167A,ENSG00000174695,Stim48hr,0.5819851032679288,0.5340052126756005
TMEM214,ENSG00000119777,Stim48hr,0.4579683810717574,0.2664215890014244
TMEM263,ENSG00000151135,Stim48hr,0.6284362646282372,0.4905689623628375
TMEM30A,ENSG00000112697,Stim48hr,0.5285189899285879,0.3511901343324191
TMEM33,ENSG00000109133,Stim48hr,0.39016724426085,0.0514908065930041
TMEM44,ENSG00000145014,Stim48hr,-0.0053449831366791,-0.2355427218749264
TMEM79,ENSG00000163472,Stim48hr,0.3850835519474181,0.1649161830501843
TMEM86A,ENSG00000151117,Stim48hr,0.0764810479871671,-0.0391848000092439
TMX1,ENSG00000139921,Stim48hr,0.7009748661601596,0.6271928899932476
TNKS1BP1,ENSG00000149115,Stim48hr,-0.1321348672703512,-0.2488577652935504
TNNC1,ENSG00000114854,Stim48hr,-0.0040458933029215,-0.140789029476417
TNPO1,ENSG00000083312,Stim48hr,0.6166070535512086,0.5366279604809421
TNRC6A,ENSG00000090905,Stim48hr,0.584680580466259,0.5131119333923139
TOE1,ENSG00000132773,Stim48hr,0.663336391565779,0.623786336268927
TOMM70,ENSG00000154174,Stim48hr,0.3320671306225242,0.2769652356254617
