,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
68,ENSG00000143569,CE0008162_CE0010866,CE0006864_CE0008678,0.6185856229800512,0.8452284228082988,504,Stim48hr,UBAP2L,Stim48hr,690.0,345,450,795,-31.2121163105426,True,191.46845202839515,True,>10 DE genes,on-target KD
69,ENSG00000145014,CE0008162_CE0006864,CE0008678_CE0010866,-0.06197149547927498,0.48337595668958844,606,Stim48hr,TMEM44,Stim48hr,568.0,25,30,55,-4.75269309679431,True,5.153290065380607,False,>10 DE genes,on-target KD
70,ENSG00000145014,CE0008162_CE0008678,CE0006864_CE0010866,-0.2355427218749264,,18,Stim48hr,TMEM44,Stim48hr,568.0,25,30,55,-4.75269309679431,True,5.153290065380607,False,>10 DE genes,on-target KD
71,ENSG00000145014,CE0008162_CE0010866,CE0006864_CE0008678,0.281479267944164,0.8001582846021346,56,Stim48hr,TMEM44,Stim48hr,568.0,25,30,55,-4.75269309679431,True,5.153290065380607,False,>10 DE genes,on-target KD
72,ENSG00000150995,CE0008162_CE0006864,CE0008678_CE0010866,0.6934553051824831,0.43885604835079045,291,Stim48hr,ITPR1,Stim48hr,279.0,248,144,392,-8.554198225336428,True,130.61961472028477,False,>10 DE genes,on-target KD
73,ENSG00000150995,CE0008162_CE0008678,CE0006864_CE0010866,0.10628491472410612,0.4212914847450493,1289,Stim48hr,ITPR1,Stim48hr,279.0,248,144,392,-8.554198225336428,True,130.61961472028477,False,>10 DE genes,on-target KD
74,ENSG00000150995,CE0008162_CE0010866,CE0006864_CE0008678,0.5221459837951972,0.40963567584229327,603,Stim48hr,ITPR1,Stim48hr,279.0,248,144,392,-8.554198225336428,True,130.61961472028477,False,>10 DE genes,on-target KD
75,ENSG00000151135,CE0008162_CE0006864,CE0008678_CE0010866,0.5060345095452843,0.7947645148426669,217,Stim48hr,TMEM263,Stim48hr,844.0,122,129,251,-19.42912360715481,True,73.77212558214352,False,>10 DE genes,on-target KD
76,ENSG00000151135,CE0008162_CE0008678,CE0006864_CE0010866,0.88870532197659,0.9771136208024016,17,Stim48hr,TMEM263,Stim48hr,844.0,122,129,251,-19.42912360715481,True,73.77212558214352,False,>10 DE genes,on-target KD
77,ENSG00000151135,CE0008162_CE0010866,CE0006864_CE0008678,0.4905689623628375,0.8337657324146489,18,Stim48hr,TMEM263,Stim48hr,844.0,122,129,251,-19.42912360715481,True,73.77212558214352,False,>10 DE genes,on-target KD
78,ENSG00000153147,CE0008162_CE0006864,CE0008678_CE0010866,0.3276579078281342,0.8125986894834631,486,Stim48hr,SMARCA5,Stim48hr,72.0,102,34,136,-8.634716467121198,True,207.8849109497472,False,>10 DE genes,on-target KD
79,ENSG00000153147,CE0008162_CE0008678,CE0006864_CE0010866,0.2275492228507276,0.7107137828896003,903,Stim48hr,SMARCA5,Stim48hr,72.0,102,34,136,-8.634716467121198,True,207.8849109497472,False,>10 DE genes,on-target KD
80,ENSG00000153147,CE0008162_CE0010866,CE0006864_CE0008678,0.19958537082602035,0.739417343526941,1374,Stim48hr,SMARCA5,Stim48hr,72.0,102,34,136,-8.634716467121198,True,207.8849109497472,False,>10 DE genes,on-target KD
81,ENSG00000154723,CE0008162_CE0006864,CE0008678_CE0010866,0.46675943842803497,0.7596593553675124,548,Stim48hr,ATP5PF,Stim48hr,69.0,266,265,531,-1.75856455815024,False,6.640400428750401,True,>10 DE genes,putative off-target
82,ENSG00000154723,CE0008162_CE0008678,CE0006864_CE0010866,0.3854181159669348,0.6943127581136868,1107,Stim48hr,ATP5PF,Stim48hr,69.0,266,265,531,-1.75856455815024,False,6.640400428750401,True,>10 DE genes,putative off-target
83,ENSG00000154723,CE0008162_CE0010866,CE0006864_CE0008678,0.36807031206591306,0.47689883149691564,1226,Stim48hr,ATP5PF,Stim48hr,69.0,266,265,531,-1.75856455815024,False,6.640400428750401,True,>10 DE genes,putative off-target
84,ENSG00000157212,CE0008162_CE0006864,CE0008678_CE0010866,0.698644663724827,0.840501317961568,1325,Stim48hr,PAXIP1,Stim48hr,472.0,696,545,1241,-15.216246299633562,True,52.01287059102584,False,>10 DE genes,on-target KD
85,ENSG00000157212,CE0008162_CE0008678,CE0006864_CE0010866,0.6580794052235894,0.8017132378876504,2475,Stim48hr,PAXIP1,Stim48hr,472.0,696,545,1241,-15.216246299633562,True,52.01287059102584,False,>10 DE genes,on-target KD
86,ENSG00000157212,CE0008162_CE0010866,CE0006864_CE0008678,0.5994562442057446,0.8144438715937959,2745,Stim48hr,PAXIP1,Stim48hr,472.0,696,545,1241,-15.216246299633562,True,52.01287059102584,False,>10 DE genes,on-target KD
87,ENSG00000161677,CE0008162_CE0006864,CE0008678_CE0010866,0.4793886905358146,0.8112243574337115,158,Stim48hr,JOSD2,Stim48hr,399.0,59,20,79,-7.459235722103681,True,16.735202527277696,False,>10 DE genes,on-target KD
88,ENSG00000161677,CE0008162_CE0008678,CE0006864_CE0010866,0.6695513765598244,0.8647156456151478,94,Stim48hr,JOSD2,Stim48hr,399.0,59,20,79,-7.459235722103681,True,16.735202527277696,False,>10 DE genes,on-target KD
89,ENSG00000161677,CE0008162_CE0010866,CE0006864_CE0008678,0.5818935936772849,0.7880927337469,286,Stim48hr,JOSD2,Stim48hr,399.0,59,20,79,-7.459235722103681,True,16.735202527277696,False,>10 DE genes,on-target KD
90,ENSG00000164329,CE0008162_CE0006864,CE0008678_CE0010866,-0.3308675129456375,,280,Stim48hr,TENT2,Stim48hr,772.0,36,25,61,-21.881301654139804,True,104.47377161911164,False,>10 DE genes,on-target KD
91,ENSG00000164329,CE0008162_CE0008678,CE0006864_CE0010866,-0.010899621991184614,0.3256555670210747,82,Stim48hr,TENT2,Stim48hr,772.0,36,25,61,-21.881301654139804,True,104.47377161911164,False,>10 DE genes,on-target KD
92,ENSG00000164329,CE0008162_CE0010866,CE0006864_CE0008678,0.2785248475681654,,1638,Stim48hr,TENT2,Stim48hr,772.0,36,25,61,-21.881301654139804,True,104.47377161911164,False,>10 DE genes,on-target KD
93,ENSG00000164620,CE0008162_CE0006864,CE0008678_CE0010866,0.012149837348889154,0.7039840132952426,939,Stim48hr,RELL2,Stim48hr,166.0,156,130,286,-3.94631255705911,False,11.731383072348748,True,>10 DE genes,putative off-target
94,ENSG00000164620,CE0008162_CE0008678,CE0006864_CE0010866,0.3552354260582062,0.7814991092015918,594,Stim48hr,RELL2,Stim48hr,166.0,156,130,286,-3.94631255705911,False,11.731383072348748,True,>10 DE genes,putative off-target
95,ENSG00000164620,CE0008162_CE0010866,CE0006864_CE0008678,0.22830010150952676,0.6580449150029506,1228,Stim48hr,RELL2,Stim48hr,166.0,156,130,286,-3.94631255705911,False,11.731383072348748,True,>10 DE genes,putative off-target
96,ENSG00000165389,CE0008162_CE0006864,CE0008678_CE0010866,0.4131571252046117,0.735179780136167,409,Stim48hr,SPTSSA,Stim48hr,110.0,172,78,250,-9.691076861719814,True,93.80338404565508,False,>10 DE genes,on-target KD
97,ENSG00000165389,CE0008162_CE0008678,CE0006864_CE0010866,0.5044868018277259,0.8468879356216914,324,Stim48hr,SPTSSA,Stim48hr,110.0,172,78,250,-9.691076861719814,True,93.80338404565508,False,>10 DE genes,on-target KD
98,ENSG00000165389,CE0008162_CE0010866,CE0006864_CE0008678,0.3498141234533735,0.8153952798952352,379,Stim48hr,SPTSSA,Stim48hr,110.0,172,78,250,-9.691076861719814,True,93.80338404565508,False,>10 DE genes,on-target KD
99,ENSG00000166949,CE0008162_CE0006864,CE0008678_CE0010866,-0.03360334882180996,,706,Stim48hr,SMAD3,Stim48hr,1511.0,281,120,401,1.996823284493032,False,80.9060839465861,False,>10 DE genes,no on-target KD
100,ENSG00000166949,CE0008162_CE0008678,CE0006864_CE0010866,-0.12230022152527437,,1198,Stim48hr,SMAD3,Stim48hr,1511.0,281,120,401,1.996823284493032,False,80.9060839465861,False,>10 DE genes,no on-target KD
101,ENSG00000166949,CE0008162_CE0010866,CE0006864_CE0008678,-0.04528278412175738,,717,Stim48hr,SMAD3,Stim48hr,1511.0,281,120,401,1.996823284493032,False,80.9060839465861,False,>10 DE genes,no on-target KD
102,ENSG00000167112,CE0008162_CE0006864,CE0008678_CE0010866,0.3561854197407559,0.8229172678363887,134,Stim48hr,TRUB2,Stim48hr,952.0,76,109,185,-10.318635813659318,True,23.92053810958743,True,>10 DE genes,on-target KD
103,ENSG00000167112,CE0008162_CE0008678,CE0006864_CE0010866,0.5851844076409968,0.9264288943891464,34,Stim48hr,TRUB2,Stim48hr,952.0,76,109,185,-10.318635813659318,True,23.92053810958743,True,>10 DE genes,on-target KD
104,ENSG00000167112,CE0008162_CE0010866,CE0006864_CE0008678,0.46919976528765284,0.6568368442283201,436,Stim48hr,TRUB2,Stim48hr,952.0,76,109,185,-10.318635813659318,True,23.92053810958743,True,>10 DE genes,on-target KD
105,ENSG00000167447,CE0008162_CE0006864,CE0008678_CE0010866,0.7421707349355351,0.7744134554501094,569,Stim48hr,SMG8,Stim48hr,996.0,417,228,645,-10.660493547874683,True,13.341583778720826,False,>10 DE genes,on-target KD
106,ENSG00000167447,CE0008162_CE0008678,CE0006864_CE0010866,0.5680744944784639,0.8000831681940126,364,Stim48hr,SMG8,Stim48hr,996.0,417,228,645,-10.660493547874683,True,13.341583778720826,False,>10 DE genes,on-target KD
107,ENSG00000167447,CE0008162_CE0010866,CE0006864_CE0008678,0.5679495732882824,0.7948234900046066,796,Stim48hr,SMG8,Stim48hr,996.0,417,228,645,-10.660493547874683,True,13.341583778720826,False,>10 DE genes,on-target KD
108,ENSG00000167671,CE0008162_CE0006864,CE0008678_CE0010866,-0.16334756442621162,0.42355419382734383,817,Stim48hr,UBXN6,Stim48hr,432.0,130,32,162,-13.405260482496884,True,66.18682416736524,False,>10 DE genes,on-target KD
109,ENSG00000167671,CE0008162_CE0008678,CE0006864_CE0010866,0.21949091321769734,0.5289855806600815,219,Stim48hr,UBXN6,Stim48hr,432.0,130,32,162,-13.405260482496884,True,66.18682416736524,False,>10 DE genes,on-target KD
110,ENSG00000167671,CE0008162_CE0010866,CE0006864_CE0008678,-0.01875023762469269,,624,Stim48hr,UBXN6,Stim48hr,432.0,130,32,162,-13.405260482496884,True,66.18682416736524,False,>10 DE genes,on-target KD
111,ENSG00000171262,CE0008162_CE0006864,CE0008678_CE0010866,0.5330020099114066,0.8010038762387878,1947,Stim48hr,FAM98B,Stim48hr,284.0,882,546,1428,-13.812627716309956,True,110.592629239125,False,>10 DE genes,on-target KD
112,ENSG00000171262,CE0008162_CE0008678,CE0006864_CE0010866,0.39267104600800745,0.7526444338903396,2218,Stim48hr,FAM98B,Stim48hr,284.0,882,546,1428,-13.812627716309956,True,110.592629239125,False,>10 DE genes,on-target KD
113,ENSG00000171262,CE0008162_CE0010866,CE0006864_CE0008678,0.5331396875676222,0.750083765791551,2801,Stim48hr,FAM98B,Stim48hr,284.0,882,546,1428,-13.812627716309956,True,110.592629239125,False,>10 DE genes,on-target KD
114,ENSG00000171608,CE0008162_CE0006864,CE0008678_CE0010866,0.5176906742193284,0.7383339947208498,494,Stim48hr,PIK3CD,Stim48hr,470.0,14,19,33,-9.033341311574176,True,297.06636265359697,False,>10 DE genes,on-target KD
115,ENSG00000171608,CE0008162_CE0008678,CE0006864_CE0010866,0.7337824810518147,0.838201339589944,8,Stim48hr,PIK3CD,Stim48hr,470.0,14,19,33,-9.033341311574176,True,297.06636265359697,False,>10 DE genes,on-target KD
116,ENSG00000171608,CE0008162_CE0010866,CE0006864_CE0008678,0.6201442072496495,0.771997305419951,13,Stim48hr,PIK3CD,Stim48hr,470.0,14,19,33,-9.033341311574176,True,297.06636265359697,False,>10 DE genes,on-target KD
117,ENSG00000173757,CE0008162_CE0006864,CE0008678_CE0010866,0.5488710460940303,0.8066717839106978,1254,Stim48hr,STAT5B,Stim48hr,107.0,644,416,1060,-8.918683919969254,True,141.718658934092,False,>10 DE genes,on-target KD
118,ENSG00000173757,CE0008162_CE0008678,CE0006864_CE0010866,0.5452461493195251,0.8002968926683816,1297,Stim48hr,STAT5B,Stim48hr,107.0,644,416,1060,-8.918683919969254,True,141.718658934092,False,>10 DE genes,on-target KD
119,ENSG00000173757,CE0008162_CE0010866,CE0006864_CE0008678,0.5126857065154337,0.7746138909070911,1055,Stim48hr,STAT5B,Stim48hr,107.0,644,416,1060,-8.918683919969254,True,141.718658934092,False,>10 DE genes,on-target KD
120,ENSG00000173917,CE0008162_CE0006864,CE0008678_CE0010866,0.6536115458980813,0.7975558032996944,314,Stim48hr,HOXB2,Stim48hr,795.0,216,102,318,-10.791523087175838,True,27.036015359550195,True,>10 DE genes,on-target KD
121,ENSG00000173917,CE0008162_CE0008678,CE0006864_CE0010866,0.4063786735920473,0.7697348036352232,387,Stim48hr,HOXB2,Stim48hr,795.0,216,102,318,-10.791523087175838,True,27.036015359550195,True,>10 DE genes,on-target KD
122,ENSG00000173917,CE0008162_CE0010866,CE0006864_CE0008678,0.6763131792762215,0.7768205982782154,143,Stim48hr,HOXB2,Stim48hr,795.0,216,102,318,-10.791523087175838,True,27.036015359550195,True,>10 DE genes,on-target KD
123,ENSG00000175104,CE0008162_CE0006864,CE0008678_CE0010866,0.49913182799409095,0.778816081070838,77,Stim48hr,TRAF6,Stim48hr,225.0,11,22,33,-3.79066688482211,True,7.003979469660735,False,>10 DE genes,on-target KD
124,ENSG00000175104,CE0008162_CE0008678,CE0006864_CE0010866,0.4547692660170971,0.8195701790289294,35,Stim48hr,TRAF6,Stim48hr,225.0,11,22,33,-3.79066688482211,True,7.003979469660735,False,>10 DE genes,on-target KD
125,ENSG00000175104,CE0008162_CE0010866,CE0006864_CE0008678,-0.510439954650844,0.7475245432581168,43,Stim48hr,TRAF6,Stim48hr,225.0,11,22,33,-3.79066688482211,True,7.003979469660735,False,>10 DE genes,on-target KD
126,ENSG00000177683,CE0008162_CE0006864,CE0008678_CE0010866,0.8594177065655336,0.921903694109329,38,Stim48hr,THAP5,Stim48hr,414.0,64,2,66,-12.74837202945027,True,44.2933078097074,False,>10 DE genes,on-target KD
127,ENSG00000177683,CE0008162_CE0008678,CE0006864_CE0010866,0.3204351956510914,0.7240065577427963,56,Stim48hr,THAP5,Stim48hr,414.0,64,2,66,-12.74837202945027,True,44.2933078097074,False,>10 DE genes,on-target KD
128,ENSG00000177683,CE0008162_CE0010866,CE0006864_CE0008678,0.323616782636818,0.8361723256018899,90,Stim48hr,THAP5,Stim48hr,414.0,64,2,66,-12.74837202945027,True,44.2933078097074,False,>10 DE genes,on-target KD
129,ENSG00000186566,CE0008162_CE0006864,CE0008678_CE0010866,0.21379410891301578,0.8026373982950737,226,Stim48hr,GPATCH8,Stim48hr,513.0,117,104,221,-10.857664465563651,True,29.39938016463429,False,>10 DE genes,on-target KD
130,ENSG00000186566,CE0008162_CE0008678,CE0006864_CE0010866,0.5088722381845677,0.78865623651979,170,Stim48hr,GPATCH8,Stim48hr,513.0,117,104,221,-10.857664465563651,True,29.39938016463429,False,>10 DE genes,on-target KD
131,ENSG00000186566,CE0008162_CE0010866,CE0006864_CE0008678,0.3905965197636379,0.8491932547825916,111,Stim48hr,GPATCH8,Stim48hr,513.0,117,104,221,-10.857664465563651,True,29.39938016463429,False,>10 DE genes,on-target KD
132,ENSG00000186834,CE0008162_CE0006864,CE0008678_CE0010866,0.5459368099234151,0.6415549635181291,1399,Stim48hr,HEXIM1,Stim48hr,370.0,807,551,1358,-12.224181921527077,True,63.50892228134556,False,>10 DE genes,on-target KD
133,ENSG00000186834,CE0008162_CE0008678,CE0006864_CE0010866,0.6084248563653922,0.7857822346460521,1523,Stim48hr,HEXIM1,Stim48hr,370.0,807,551,1358,-12.224181921527077,True,63.50892228134556,False,>10 DE genes,on-target KD
134,ENSG00000186834,CE0008162_CE0010866,CE0006864_CE0008678,0.5936278864497554,0.8025793092513388,1682,Stim48hr,HEXIM1,Stim48hr,370.0,807,551,1358,-12.224181921527077,True,63.50892228134556,False,>10 DE genes,on-target KD
135,ENSG00000198700,CE0008162_CE0006864,CE0008678_CE0010866,0.15213468966556165,,507,Stim48hr,IPO9,Stim48hr,79.0,212,46,258,-5.228327781797901,True,70.024371553207,False,>10 DE genes,on-target KD
136,ENSG00000198700,CE0008162_CE0008678,CE0006864_CE0010866,0.24789175122952384,0.7044249085672016,391,Stim48hr,IPO9,Stim48hr,79.0,212,46,258,-5.228327781797901,True,70.024371553207,False,>10 DE genes,on-target KD
137,ENSG00000198700,CE0008162_CE0010866,CE0006864_CE0008678,0.38154265328083264,0.6907407224639212,328,Stim48hr,IPO9,Stim48hr,79.0,212,46,258,-5.228327781797901,True,70.024371553207,False,>10 DE genes,on-target KD
138,ENSG00000213079,CE0008162_CE0006864,CE0008678_CE0010866,0.6516363219082976,0.8179587304703005,159,Stim48hr,SCAF8,Stim48hr,336.0,54,65,119,-12.159024173956578,True,45.597340029069215,False,>10 DE genes,on-target KD
139,ENSG00000213079,CE0008162_CE0008678,CE0006864_CE0010866,0.584166533573638,0.8744072351112654,133,Stim48hr,SCAF8,Stim48hr,336.0,54,65,119,-12.159024173956578,True,45.597340029069215,False,>10 DE genes,on-target KD
140,ENSG00000213079,CE0008162_CE0010866,CE0006864_CE0008678,0.71971589106402,0.7152841043438554,155,Stim48hr,SCAF8,Stim48hr,336.0,54,65,119,-12.159024173956578,True,45.597340029069215,False,>10 DE genes,on-target KD
141,ENSG00000214046,CE0008162_CE0006864,CE0008678_CE0010866,0.1716873386635571,0.5300188219572428,379,Stim48hr,SMIM7,Stim48hr,298.0,69,63,132,-9.953645721387232,True,49.02801869452064,False,>10 DE genes,on-target KD
142,ENSG00000214046,CE0008162_CE0008678,CE0006864_CE0010866,0.21505090735496177,0.4107801075700442,593,Stim48hr,SMIM7,Stim48hr,298.0,69,63,132,-9.953645721387232,True,49.02801869452064,False,>10 DE genes,on-target KD
143,ENSG00000214046,CE0008162_CE0010866,CE0006864_CE0008678,0.22278192056074933,0.1701272353751153,537,Stim48hr,SMIM7,Stim48hr,298.0,69,63,132,-9.953645721387232,True,49.02801869452064,False,>10 DE genes,on-target KD
144,ENSG00000232119,CE0008162_CE0006864,CE0008678_CE0010866,0.6641656764661394,0.8377280735664393,946,Stim48hr,MCTS1,Stim48hr,1038.0,712,472,1184,-31.820355634546186,True,123.10799492334584,False,>10 DE genes,on-target KD
145,ENSG00000232119,CE0008162_CE0008678,CE0006864_CE0010866,0.6557932201912122,0.7895396250865795,1937,Stim48hr,MCTS1,Stim48hr,1038.0,712,472,1184,-31.820355634546186,True,123.10799492334584,False,>10 DE genes,on-target KD
146,ENSG00000232119,CE0008162_CE0010866,CE0006864_CE0008678,0.5906033697175713,0.6331051063988452,1419,Stim48hr,MCTS1,Stim48hr,1038.0,712,472,1184,-31.820355634546186,True,123.10799492334584,False,>10 DE genes,on-target KD
147,ENSG00000278588,CE0008162_CE0006864,CE0008678_CE0010866,-0.06264921551435612,,999,Stim48hr,HIST1H2BI,Stim48hr,515.0,211,32,243,0.0,False,,False,>10 DE genes,no on-target KD
148,ENSG00000278588,CE0008162_CE0008678,CE0006864_CE0010866,-0.31229055194398103,,1181,Stim48hr,HIST1H2BI,Stim48hr,515.0,211,32,243,0.0,False,,False,>10 DE genes,no on-target KD
149,ENSG00000278588,CE0008162_CE0010866,CE0006864_CE0008678,-0.1177861001801219,,734,Stim48hr,HIST1H2BI,Stim48hr,515.0,211,32,243,0.0,False,,False,>10 DE genes,no on-target KD
0,ENSG00000005156,CE0008162_CE0006864,CE0008678_CE0010866,0.5814127879240215,0.7841673467098336,1836,Stim48hr,LIG3,Stim48hr,300.0,582,595,1177,-6.980123824563979,True,19.410022096083,False,>10 DE genes,on-target KD
1,ENSG00000005156,CE0008162_CE0008678,CE0006864_CE0010866,0.44850291067930914,0.7649683604561551,2091,Stim48hr,LIG3,Stim48hr,300.0,582,595,1177,-6.980123824563979,True,19.410022096083,False,>10 DE genes,on-target KD
2,ENSG00000005156,CE0008162_CE0010866,CE0006864_CE0008678,0.6120916223414515,0.8229324787034576,1393,Stim48hr,LIG3,Stim48hr,300.0,582,595,1177,-6.980123824563979,True,19.410022096083,False,>10 DE genes,on-target KD
3,ENSG00000015285,CE0008162_CE0006864,CE0008678_CE0010866,0.32134629472448295,0.8186185321175319,162,Stim48hr,WAS,Stim48hr,583.0,18,26,44,-23.911843699172454,True,131.41503109216742,False,>10 DE genes,on-target KD
4,ENSG00000015285,CE0008162_CE0008678,CE0006864_CE0010866,0.8617600161061039,0.9324278272285745,12,Stim48hr,WAS,Stim48hr,583.0,18,26,44,-23.911843699172454,True,131.41503109216742,False,>10 DE genes,on-target KD
5,ENSG00000015285,CE0008162_CE0010866,CE0006864_CE0008678,0.7140049217129942,0.905252959368567,15,Stim48hr,WAS,Stim48hr,583.0,18,26,44,-23.911843699172454,True,131.41503109216742,False,>10 DE genes,on-target KD
6,ENSG00000022267,CE0008162_CE0006864,CE0008678_CE0010866,-0.2717055336519794,,490,Stim48hr,FHL1,Stim48hr,636.0,71,5,76,-2.091575056605073,False,3.436782530530851,False,>10 DE genes,no on-target KD
7,ENSG00000022267,CE0008162_CE0008678,CE0006864_CE0010866,-0.26611110572372504,,851,Stim48hr,FHL1,Stim48hr,636.0,71,5,76,-2.091575056605073,False,3.436782530530851,False,>10 DE genes,no on-target KD
8,ENSG00000022267,CE0008162_CE0010866,CE0006864_CE0008678,-0.40753136528258227,,1065,Stim48hr,FHL1,Stim48hr,636.0,71,5,76,-2.091575056605073,False,3.436782530530851,False,>10 DE genes,no on-target KD
9,ENSG00000023287,CE0008162_CE0006864,CE0008678_CE0010866,0.12445318958222114,0.4913284714331054,2681,Stim48hr,RB1CC1,Stim48hr,271.0,321,260,581,-9.303170156323482,True,40.8958173210977,False,>10 DE genes,on-target KD
10,ENSG00000023287,CE0008162_CE0008678,CE0006864_CE0010866,0.12248519345559322,0.3696269009467174,2580,Stim48hr,RB1CC1,Stim48hr,271.0,321,260,581,-9.303170156323482,True,40.8958173210977,False,>10 DE genes,on-target KD
11,ENSG00000023287,CE0008162_CE0010866,CE0006864_CE0008678,0.1354894889676233,0.6941718799807077,1721,Stim48hr,RB1CC1,Stim48hr,271.0,321,260,581,-9.303170156323482,True,40.8958173210977,False,>10 DE genes,on-target KD
